Invoice,InvoiceDate,Customer ID,StockCode,Description,Quantity,Price,Revenue,Country
5862,490081,13786,84970S,12/3/2009 15:32,12,6.95,83.4,,,,,,,,,,,,,
5863,490081,13786,85123A,12/3/2009 15:32,24,6.95,166.8,,,,,,,,,,,,,
5864,490081,13786,21133,12/3/2009 15:32,12,6.95,83.4,,,,,,,,,,,,,
5865,490081,13786,21136,12/3/2009 15:32,24,6.95,166.8,,,,,,,,,,,,,
5866,490081,13786,21172,12/3/2009 15:32,12,6.95,83.4,,,,,,,,,,,,,
5867,490081,13786,21174,12/3/2009 15:32,36,6.95,250.2,,,,,,,,,,,,,
5868,490081,13786,21258,12/3/2009 15:32,6,6.95,41.7,,,,,,,,,,,,,
5869,490081,13786,21259,12/3/2009 15:32,6,6.95,41.7,,,,,,,,,,,,,
5870,490082,14952,20733,12/3/2009 15:34,10,6.95,69.5,,,,,,,,,,,,,
5871,490082,14952,20734,12/3/2009 15:34,10,6.95,69.5,,,,,,,,,,,,,
5872,490082,14952,20736,12/3/2009 15:34,10,6.95,69.5,,,,,,,,,,,,,
5873,490082,14952,20971,12/3/2009 15:34,48,6.95,333.6,,,,,,,,,,,,,
5874,490082,14952,22147,12/3/2009 15:34,80,6.95,556,,,,,,,,,,,,,
5875,490082,14952,22150,12/3/2009 15:34,80,6.95,556,,,,,,,,,,,,,
5876,490082,14952,85176,12/3/2009 15:34,24,6.95,166.8,,,,,,,,,,,,,
5877,490083,14031,85112,12/3/2009 15:35,47,6.95,326.65,,,,,,,,,,,,,
5878,490083,14031,21010,12/3/2009 15:35,48,6.95,333.6,,,,,,,,,,,,,
5879,490083,14031,84029E,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5880,490083,14031,21524,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5881,490083,14031,48185,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5882,490083,14031,84879,12/3/2009 15:35,160,6.95,1112,,,,,,,,,,,,,
5883,490083,14031,85044,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5884,490083,14031,85047,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5885,490083,14031,37370,12/3/2009 15:35,72,6.95,500.4,,,,,,,,,,,,,
5886,490083,14031,84029G,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5887,490083,14031,85014B,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5888,490083,14031,85014A,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5889,490083,14031,85014C,12/3/2009 15:35,2,6.95,13.9,,,,,,,,,,,,,
5890,490083,14031,85014D,12/3/2009 15:35,2,6.95,13.9,,,,,,,,,,,,,
5891,490083,14031,15056N,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5892,490083,14031,15056BL,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5893,490083,14031,20679,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5894,490083,14031,20818,12/3/2009 15:35,2,6.95,13.9,,,,,,,,,,,,,
5895,490083,14031,20819,12/3/2009 15:35,2,6.95,13.9,,,,,,,,,,,,,
5896,490083,14031,21624,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5897,490083,14031,21622,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5898,490083,14031,79323S,12/3/2009 15:35,3,6.95,20.85,,,,,,,,,,,,,
5899,490083,14031,79323G,12/3/2009 15:35,3,6.95,20.85,,,,,,,,,,,,,
5900,490083,14031,21477,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5901,490083,14031,21700,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5902,490083,14031,21711,12/3/2009 15:35,48,6.95,333.6,,,,,,,,,,,,,
5903,490083,14031,85231B,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5904,490083,14031,22071,12/3/2009 15:35,6,6.95,41.7,,,,,,,,,,,,,
5905,490083,14031,85231L,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5906,490083,14031,21682,12/3/2009 15:35,2,6.95,13.9,,,,,,,,,,,,,
5907,490083,14031,21784,12/3/2009 15:35,1,6.95,6.95,,,,,,,,,,,,,
5908,490083,14031,21392,12/3/2009 15:35,6,6.95,41.7,,,,,,,,,,,,,
5909,490083,14031,22309,12/3/2009 15:35,6,6.95,41.7,,,,,,,,,,,,,
5910,490083,14031,85028S,12/3/2009 15:35,1,6.95,6.95,,,,,,,,,,,,,
5911,490083,14031,22207,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5912,490083,14031,79067,12/3/2009 15:35,20,6.95,139,,,,,,,,,,,,,
5913,490083,14031,21875,12/3/2009 15:35,6,6.95,41.7,,,,,,,,,,,,,
5914,490083,14031,21398,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5915,490083,14031,21877,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5916,490083,14031,21871,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5917,490083,14031,85114B,12/3/2009 15:35,16,6.95,111.2,,,,,,,,,,,,,
5918,490083,14031,85114C,12/3/2009 15:35,16,6.95,111.2,,,,,,,,,,,,,
5919,490083,14031,37502,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5920,490083,14031,37500,12/3/2009 15:35,2,6.95,13.9,,,,,,,,,,,,,
5921,490083,14031,37503,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5922,490083,14031,22034,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5923,490083,14031,22042,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5924,490083,14031,21609,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5925,490083,14031,21613,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5926,490083,14031,21610,12/3/2009 15:35,4,6.95,27.8,,,,,,,,,,,,,
5927,490083,14031,22142,12/3/2009 15:35,6,6.95,41.7,,,,,,,,,,,,,
5928,490083,14031,22145,12/3/2009 15:35,6,6.95,41.7,,,,,,,,,,,,,
5929,490083,14031,22065,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5930,490083,14031,20878,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5931,490083,14031,85033S,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5932,490083,14031,21490,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5933,490083,14031,85033G,12/3/2009 15:35,12,6.95,83.4,,,,,,,,,,,,,
5934,490083,14031,20668,12/3/2009 15:35,192,6.95,1334.4,,,,,,,,,,,,,
5935,490083,14031,21591,12/3/2009 15:35,24,6.95,166.8,,,,,,,,,,,,,
5936,490083,14031,22086,12/3/2009 15:35,10,6.95,69.5,,,,,,,,,,,,,
5937,490083,14031,22220,12/3/2009 15:35,3,6.95,20.85,,,,,,,,,,,,,
5938,490085,12937,21432,12/3/2009 15:43,1,6.95,6.95,,,,,,,,,,,,,
5939,490085,12937,22138,12/3/2009 15:43,2,6.95,13.9,,,,,,,,,,,,,
5940,490085,12937,21936,12/3/2009 15:43,10,6.95,69.5,,,,,,,,,,,,,
5941,490085,12937,21733,12/3/2009 15:43,5,6.95,34.75,,,,,,,,,,,,,
5942,490085,12937,72756,12/3/2009 15:43,9,6.95,62.55,,,,,,,,,,,,,
5943,490085,12937,72741,12/3/2009 15:43,9,6.95,62.55,,,,,,,,,,,,,
5944,490085,12937,84535B,12/3/2009 15:43,8,6.95,55.6,,,,,,,,,,,,,
5945,490085,12937,84536B,12/3/2009 15:43,10,6.95,69.5,,,,,,,,,,,,,
5946,490085,12937,84536A,12/3/2009 15:43,10,6.95,69.5,,,,,,,,,,,,,
5947,490085,12937,20977,12/3/2009 15:43,4,6.95,27.8,,,,,,,,,,,,,
5948,490085,12937,22348,12/3/2009 15:43,10,6.95,69.5,,,,,,,,,,,,,
5949,490085,12937,21584,12/3/2009 15:43,11,6.95,76.45,,,,,,,,,,,,,
5950,490085,12937,22304,12/3/2009 15:43,6,6.95,41.7,,,,,,,,,,,,,
5951,490085,12937,84836,12/3/2009 15:43,12,6.95,83.4,,,,,,,,,,,,,
5952,490085,12937,20750,12/3/2009 15:43,1,6.95,6.95,,,,,,,,,,,,,
5953,490086,17949,21314,12/3/2009 15:48,432,6.95,3002.4,,,,,,,,,,,,,
5954,490087,15601,22178,12/3/2009 15:49,48,6.95,333.6,,,,,,,,,,,,,
5955,490087,15601,22219,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5956,490087,15601,22296,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5957,490087,15601,35400,12/3/2009 15:49,2,6.95,13.9,,,,,,,,,,,,,
5958,490087,15601,35951,12/3/2009 15:49,48,6.95,333.6,,,,,,,,,,,,,
5959,490087,15601,35958,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5960,490087,15601,35961,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5961,490087,15601,35981C,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5962,490087,15601,82483,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
5963,490087,15601,82494L,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5964,490087,15601,84347,12/3/2009 15:49,18,6.95,125.1,,,,,,,,,,,,,
5965,490087,15601,84879,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5966,490087,15601,84946,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5967,490087,15601,85123A,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5968,490087,15601,85199L,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5969,490087,15601,20956,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5970,490087,15601,21014,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5971,490087,15601,21015,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5972,490087,15601,21136,12/3/2009 15:49,8,6.95,55.6,,,,,,,,,,,,,
5973,490087,15601,21385,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5974,490087,15601,21390,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5975,490087,15601,21484,12/3/2009 15:49,4,6.95,27.8,,,,,,,,,,,,,
5976,490087,15601,21485,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
5977,490087,15601,21732,12/3/2009 15:49,8,6.95,55.6,,,,,,,,,,,,,
5978,490087,15601,21733,12/3/2009 15:49,6,6.95,41.7,,,,,,,,,,,,,
5979,490087,15601,21754,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
5980,490087,15601,21756,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
5981,490087,15601,21809,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5982,490087,15601,21814,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5983,490087,15601,22023,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5984,490087,15601,22026,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5985,490087,15601,22027,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5986,490087,15601,22029,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5987,490087,15601,22030,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
5988,490087,15601,22035,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5989,490087,15601,21493,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5990,490087,15601,21494,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5991,490087,15601,21507,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5992,490087,15601,21519,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5993,490087,15601,18096C,12/3/2009 15:49,6,6.95,41.7,,,,,,,,,,,,,
5994,490087,15601,20679,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
5995,490087,15601,22042,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
5996,490087,15601,22086,12/3/2009 15:49,6,6.95,41.7,,,,,,,,,,,,,
5997,490087,15601,22110,12/3/2009 15:49,4,6.95,27.8,,,,,,,,,,,,,
5998,490087,15601,22118,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
5999,490087,15601,22119,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
6000,490087,15601,22121,12/3/2009 15:49,3,6.95,20.85,,,,,,,,,,,,,
6001,490087,15601,22130,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
6002,490087,15601,22142,12/3/2009 15:49,12,6.95,83.4,,,,,,,,,,,,,
6003,490087,15601,22145,12/3/2009 15:49,6,6.95,41.7,,,,,,,,,,,,,
6004,490087,15601,22151,12/3/2009 15:49,24,6.95,166.8,,,,,,,,,,,,,
6005,490088,15581,84725,12/3/2009 15:50,1,6.95,6.95,,,,,,,,,,,,,
6006,490088,15581,84721,12/3/2009 15:50,1,6.95,6.95,,,,,,,,,,,,,
6007,490089,17949,21314,12/3/2009 15:52,252,6.95,1751.4,,,,,,,,,,,,,
6008,490090,15581,22353,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6009,490090,15581,85152,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6010,490090,15581,84670,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6011,490090,15581,21506,12/3/2009 15:53,6,6.95,41.7,,,,,,,,,,,,,
6012,490090,15581,84987,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6013,490090,15581,84520D,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6014,490090,15581,47580,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6015,490090,15581,37448,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6016,490090,15581,84327A,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6017,490090,15581,22114,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6018,490090,15581,37450,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6019,490090,15581,90190A,12/3/2009 15:53,2,6.95,13.9,,,,,,,,,,,,,
6020,490090,15581,21034,12/3/2009 15:53,2,6.95,13.9,,,,,,,,,,,,,
6021,490090,15581,21107,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6022,490090,15581,22114,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6023,490090,15581,84670,12/3/2009 15:53,1,6.95,6.95,,,,,,,,,,,,,
6024,490090,15581,21470,12/3/2009 15:53,2,6.95,13.9,,,,,,,,,,,,,
6025,490092,16612,84029E,12/3/2009 15:54,4,6.95,27.8,,,,,,,,,,,,,
6026,490092,16612,20982,12/3/2009 15:54,12,6.95,83.4,,,,,,,,,,,,,
6027,490092,16612,20983,12/3/2009 15:54,12,6.95,83.4,,,,,,,,,,,,,
6028,490092,16612,21080,12/3/2009 15:54,12,6.95,83.4,,,,,,,,,,,,,
6029,490092,16612,20728,12/3/2009 15:54,10,6.95,69.5,,,,,,,,,,,,,
6030,490092,16612,84520B,12/3/2009 15:54,12,6.95,83.4,,,,,,,,,,,,,
6031,490092,16612,84970L,12/3/2009 15:54,12,6.95,83.4,,,,,,,,,,,,,
6032,490092,16612,84970S,12/3/2009 15:54,12,6.95,83.4,,,,,,,,,,,,,
6033,490092,16612,84988,12/3/2009 15:54,24,6.95,166.8,,,,,,,,,,,,,
6034,490092,16612,85099B,12/3/2009 15:54,20,6.95,139,,,,,,,,,,,,,
6035,490092,16612,85123A,12/3/2009 15:54,6,6.95,41.7,,,,,,,,,,,,,
6036,490092,16612,22275,12/3/2009 15:54,4,6.95,27.8,,,,,,,,,,,,,
6037,490092,16612,22276,12/3/2009 15:54,6,6.95,41.7,,,,,,,,,,,,,
6038,490092,16612,22278,12/3/2009 15:54,3,6.95,20.85,,,,,,,,,,,,,
6039,490092,16612,22355,12/3/2009 15:54,20,6.95,139,,,,,,,,,,,,,
6040,490092,16612,21733,12/3/2009 15:54,6,6.95,41.7,,,,,,,,,,,,,
6041,490092,16612,21108,12/3/2009 15:54,18,6.95,125.1,,,,,,,,,,,,,
6042,490092,16612,21210,12/3/2009 15:54,24,6.95,166.8,,,,,,,,,,,,,
6043,490092,16612,21479,12/3/2009 15:54,4,6.95,27.8,,,,,,,,,,,,,
6044,490092,16612,21930,12/3/2009 15:54,20,6.95,139,,,,,,,,,,,,,
6045,490092,16612,21931,12/3/2009 15:54,20,6.95,139,,,,,,,,,,,,,
6046,490092,16612,72741,12/3/2009 15:54,18,6.95,125.1,,,,,,,,,,,,,
6047,490092,16612,72756,12/3/2009 15:54,18,6.95,125.1,,,,,,,,,,,,,
6048,490091,17949,20971,12/3/2009 15:54,600,6.95,4170,,,,,,,,,,,,,
6049,490094,17949,72045D,12/3/2009 15:56,504,6.95,3502.8,,,,,,,,,,,,,
6050,490093,12949,84029G,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6051,490093,12949,84050,12/3/2009 15:56,36,6.95,250.2,,,,,,,,,,,,,
6052,490093,12949,84247G,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6053,490093,12949,84270,12/3/2009 15:56,30,6.95,208.5,,,,,,,,,,,,,
6054,490093,12949,84406B,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6055,490093,12949,84510B,12/3/2009 15:56,10,6.95,69.5,,,,,,,,,,,,,
6056,490093,12949,84520D,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6057,490093,12949,84879,12/3/2009 15:56,16,6.95,111.2,,,,,,,,,,,,,
6058,490093,12949,84946,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6059,490093,12949,84947,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6060,490093,12949,84971S,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6061,490093,12949,84987,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6062,490093,12949,84988,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6063,490093,12949,84991,12/3/2009 15:56,48,6.95,333.6,,,,,,,,,,,,,
6064,490093,12949,85123A,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6065,490093,12949,85150,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6066,490093,12949,85184C,12/3/2009 15:56,6,6.95,41.7,,,,,,,,,,,,,
6067,490093,12949,85232B,12/3/2009 15:56,3,6.95,20.85,,,,,,,,,,,,,
6068,490093,12949,10135,12/3/2009 15:56,10,6.95,69.5,,,,,,,,,,,,,
6069,490093,12949,15056BL,12/3/2009 15:56,3,6.95,20.85,,,,,,,,,,,,,
6070,490093,12949,15056N,12/3/2009 15:56,3,6.95,20.85,,,,,,,,,,,,,
6071,490093,12949,20679,12/3/2009 15:56,6,6.95,41.7,,,,,,,,,,,,,
6072,490093,12949,20828,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6073,490093,12949,20987,12/3/2009 15:56,10,6.95,69.5,,,,,,,,,,,,,
6074,490093,12949,20990,12/3/2009 15:56,10,6.95,69.5,,,,,,,,,,,,,
6075,490093,12949,21231,12/3/2009 15:56,36,6.95,250.2,,,,,,,,,,,,,
6076,490093,12949,21232,12/3/2009 15:56,36,6.95,250.2,,,,,,,,,,,,,
6077,490093,12949,21326,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6078,490093,12949,21390,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6079,490093,12949,21429,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6080,490093,12949,21430,12/3/2009 15:56,4,6.95,27.8,,,,,,,,,,,,,
6081,490093,12949,21485,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6082,490093,12949,21486,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6083,490093,12949,21488,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6084,490093,12949,21977,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6085,490093,12949,22055,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6086,490093,12949,22057,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6087,490093,12949,22059,12/3/2009 15:56,36,6.95,250.2,,,,,,,,,,,,,
6088,490093,12949,22061,12/3/2009 15:56,2,6.95,13.9,,,,,,,,,,,,,
6089,490093,12949,22063,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6090,490093,12949,10133,12/3/2009 15:56,10,6.95,69.5,,,,,,,,,,,,,
6091,490093,12949,10134,12/3/2009 15:56,10,6.95,69.5,,,,,,,,,,,,,
6092,490093,12949,22111,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6093,490093,12949,22173,12/3/2009 15:56,16,6.95,111.2,,,,,,,,,,,,,
6094,490093,12949,22178,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6095,490093,12949,22189,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6096,490093,12949,22212,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6097,490093,12949,22220,12/3/2009 15:56,2,6.95,13.9,,,,,,,,,,,,,
6098,490093,12949,22294,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6099,490093,12949,37446,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6100,490093,12949,37447,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6101,490093,12949,37448,12/3/2009 15:56,24,6.95,166.8,,,,,,,,,,,,,
6102,490093,12949,37449,12/3/2009 15:56,2,6.95,13.9,,,,,,,,,,,,,
6103,490093,12949,37501,12/3/2009 15:56,6,6.95,41.7,,,,,,,,,,,,,
6104,490093,12949,37502,12/3/2009 15:56,12,6.95,83.4,,,,,,,,,,,,,
6105,490093,12949,72756,12/3/2009 15:56,27,6.95,187.65,,,,,,,,,,,,,
6106,490093,12949,79321,12/3/2009 15:56,4,6.95,27.8,,,,,,,,,,,,,
6107,490093,12949,79323GR,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6108,490093,12949,79323LP,12/3/2009 15:56,4,6.95,27.8,,,,,,,,,,,,,
6109,490093,12949,79323P,12/3/2009 15:56,8,6.95,55.6,,,,,,,,,,,,,
6110,490093,12949,82482,12/3/2009 15:56,6,6.95,41.7,,,,,,,,,,,,,
6111,490093,12949,82483,12/3/2009 15:56,6,6.95,41.7,,,,,,,,,,,,,
6112,490093,12949,82486,12/3/2009 15:56,4,6.95,27.8,,,,,,,,,,,,,
6113,490093,12949,82494L,12/3/2009 15:56,6,6.95,41.7,,,,,,,,,,,,,
6114,490095,14958,82483,12/3/2009 16:02,2,6.95,13.9,,,,,,,,,,,,,
6115,490095,14958,82482,12/3/2009 16:02,6,6.95,41.7,,,,,,,,,,,,,
6116,490095,14958,72724,12/3/2009 16:02,6,6.95,41.7,,,,,,,,,,,,,
6117,490095,14958,21217,12/3/2009 16:02,2,6.95,13.9,,,,,,,,,,,,,
6118,490095,14958,72799E,12/3/2009 16:02,12,6.95,83.4,,,,,,,,,,,,,
6119,490095,14958,72756,12/3/2009 16:02,9,6.95,62.55,,,,,,,,,,,,,
6120,490095,14958,82486,12/3/2009 16:02,2,6.95,13.9,,,,,,,,,,,,,
6121,490095,14958,84839,12/3/2009 16:02,2,6.95,13.9,,,,,,,,,,,,,
6122,490095,14958,84029C,12/3/2009 16:02,2,6.95,13.9,,,,,,,,,,,,,
6123,490095,14958,21257,12/3/2009 16:02,2,6.95,13.9,,,,,,,,,,,,,
6124,490095,14958,72800E,12/3/2009 16:02,6,6.95,41.7,,,,,,,,,,,,,
6125,490095,14958,22138,12/3/2009 16:02,3,6.95,20.85,,,,,,,,,,,,,
6126,490097,17329,20733,12/3/2009 16:09,3,6.95,20.85,,,,,,,,,,,,,
6127,490097,17329,20736,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6128,490097,17329,20734,12/3/2009 16:09,3,6.95,20.85,,,,,,,,,,,,,
6129,490097,17329,84247J,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6130,490097,17329,84902,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6131,490097,17329,84581,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6132,490097,17329,20819,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6133,490097,17329,20818,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6134,490097,17329,84508A,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6135,490097,17329,84327A,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6136,490097,17329,72756,12/3/2009 16:09,9,6.95,62.55,,,,,,,,,,,,,
6137,490097,17329,20622,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6138,490097,17329,72799C,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6139,490097,17329,72799E,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6140,490097,17329,21481,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6141,490097,17329,85103,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6142,490097,17329,79338,12/3/2009 16:09,6,6.95,41.7,,,,,,,,,,,,,
6143,490097,17329,79336,12/3/2009 16:09,6,6.95,41.7,,,,,,,,,,,,,
6144,490097,17329,84854,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6145,490097,17329,84855,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6146,490097,17329,21481,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6147,490097,17329,84029G,12/3/2009 16:09,7,6.95,48.65,,,,,,,,,,,,,
6148,490097,17329,84029E,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6149,490097,17329,21488,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6150,490097,17329,84032B,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6151,490097,17329,22037,12/3/2009 16:09,12,6.95,83.4,,,,,,,,,,,,,
6152,490097,17329,22030,12/3/2009 16:09,12,6.95,83.4,,,,,,,,,,,,,
6153,490097,17329,21508,12/3/2009 16:09,12,6.95,83.4,,,,,,,,,,,,,
6154,490097,17329,21506,12/3/2009 16:09,12,6.95,83.4,,,,,,,,,,,,,
6155,490097,17329,21593,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6156,490097,17329,21592,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6157,490097,17329,21590,12/3/2009 16:09,1,6.95,6.95,,,,,,,,,,,,,
6158,490097,17329,21931,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6159,490097,17329,21935,12/3/2009 16:09,2,6.95,13.9,,,,,,,,,,,,,
6160,490097,17329,21588,12/3/2009 16:09,5,6.95,34.75,,,,,,,,,,,,,
6161,490097,17329,21587,12/3/2009 16:09,4,6.95,27.8,,,,,,,,,,,,,
6162,490099,16736,21728,12/3/2009 16:12,1,6.95,6.95,,,,,,,,,,,,,
6163,490099,16736,21691,12/3/2009 16:12,4,6.95,27.8,,,,,,,,,,,,,
